,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate
2487,Pennsylvania,03-02-2021,938296,24062,851608.0,62626.0,7329.2985957104,10476323.0,2.564435956244085,81833.55726988986
2488,Rhode Island,03-02-2021,126849,2525,,124324.0,11974.105144516365,3022306.0,1.9905557000843523,285295.1921016537
2489,South Carolina,03-02-2021,518823,8576,230793.0,279454.0,10076.749262048737,5068421.0,1.6529722082482852,98440.52320637736
2490,South Dakota,03-02-2021,112652,1888,108789.0,1975.0,12733.94607413704,423463.0,1.6759578169939282,47867.3703653046
2491,Tennessee,03-02-2021,776337,11436,751776.0,13125.0,11367.948744606596,6797475.0,1.4730716170941227,99535.8296625624
2492,Texas,03-02-2021,2668091,44186,2441822.0,182083.0,9201.620740545874,19643058.0,1.6560904406933648,67744.3047859108
2493,Utah,03-02-2021,371979,1949,353737.0,16293.0,11602.740896792784,2865473.0,0.5239543092486404,89379.61757452841
2494,Vermont,03-02-2021,15372,206,12759.0,2407.0,2463.5049656324068,1078840.0,1.3400988810824876,172894.07345321792
2495,Virginia,03-02-2021,578559,8943,,569616.0,6778.25214846338,5928679.0,1.5457369084224772,69458.91632365882
2496,Washington,03-02-2021,341441,4988,,336453.0,4483.8581448222585,5280330.0,1.4608673240764876,69342.14308723707
2497,West Virginia,03-02-2021,132184,2301,123191.0,6692.0,7375.7342450145,2216628.0,1.7407553107789142,123685.6128431429
2498,Wisconsin,03-02-2021,618307,7050,550730.0,60527.0,10619.390447362735,6938594.0,1.1402102838881008,119169.98973281619
2499,Wyoming,03-02-2021,54527,682,53339.0,506.0,9421.365369696196,641380.0,1.2507565059511798,110819.87493930981
2500,Alabama,03-03-2021,497154,10029,295690.0,191435.0,10139.409383900464,2305317.0,2.017282371257196,47016.72484313768
2501,Alaska,03-03-2021,59035,303,,58690.0,8064.1655673950345,1711018.0,0.5136202600308512,233891.0114893821
2502,Arizona,03-03-2021,819954,16089,,803865.0,11265.089712926057,7739361.0,1.9621832444259069,52031.71108314831
2503,Arkansas,03-03-2021,323353,5261,313799.0,4293.0,10714.844304003838,2709946.0,1.6270144393279171,89798.60852460928
2504,California,03-03-2021,3582320,53728,,3529237.0,9066.35903527878,49028048.0,1.4818050872060564,124083.24381040268
2505,Colorado,03-03-2021,431670,5970,,425700.0,7495.915770405172,6273669.0,1.383000903467927,108941.77124980203
2506,Connecticut,03-03-2021,283622,7678,,275944.0,7955.0959011153955,6435635.0,2.7071242710368018,180508.1891023079
2507,Delaware,03-03-2021,87425,1440,,85985.0,8978.048069142009,1409916.0,1.6471261080926507,144790.31880414556
2508,Florida,03-03-2021,1924114,31267,,1892847.0,8958.644013566234,21975593.0,1.6250076658659518,102318.00957428617
2509,Georgia,03-03-2021,1014542,17625,,996917.0,9555.44485700532,7251427.0,1.7372370981191514,68297.42961168637
2510,Hawaii,03-03-2021,28424,441,,27395.0,1965.9262984224563,1124866.0,1.5807436680438298,79446.87090358451
2511,Idaho,03-03-2021,172288,1876,94936.0,75476.0,9640.835671897776,641917.0,1.088874442793462,35920.1819743546
2512,Illinois,03-03-2021,1191440,22853,,1168587.0,9402.279277777046,18315522.0,1.9180991069630033,144537.41100036056
2513,Indiana,03-03-2021,663511,12633,,650878.0,9855.75484101156,8093057.0,1.903962406049033,120213.8106321259
2514,Iowa,03-03-2021,338041,5501,317731.0,41101.0,11547.54094203932,1318994.0,1.5098824427103776,41805.53838742088
2515,Kansas,03-03-2021,297444,4772,,292672.0,10209.8160376808,1264760.0,1.6043356060300429,43413.10274141407
2516,Kentucky,03-03-2021,407373,4704,47927.0,354742.0,9118.23671965249,3940366.0,1.1547157028079915,88197.27853851435
2517,Louisiana,03-03-2021,431771,9668,415954.0,6149.0,9287.806687067658,5630195.0,2.2391499197491265,121110.87305653894
2518,Maine,03-03-2021,45091,705,12820.0,31566.0,3354.4559935486373,1663423.0,1.5635049122884832,123747.07263437613
2519,Maryland,03-03-2021,383956,7919,9685.0,366352.0,6350.915033544614,7948627.0,2.0624759086978717,131476.14494978232
2520,Massachusetts,03-03-2021,584743,16252,494740.0,73751.0,8483.754015050847,16419989.0,2.7793406676095307,238229.69681696183
2521,Michigan,03-03-2021,650762,16550,541258.0,92954.0,6516.1842209215565,10395435.0,2.543172465509664,104091.15700765516
2522,Minnesota,03-03-2021,486434,6575,473252.0,6607.0,8625.279096224718,6960999.0,1.3516736083415222,123430.02167517315
2523,Mississippi,03-03-2021,295675,6743,278162.0,10770.0,9934.818451629944,1755049.0,2.2805445167836305,58970.46821244501
2524,Missouri,03-03-2021,564834,8482,,487812.0,8086.351481434895,4508176.0,1.7090676091187884,73453.83114881348
2525,Montana,03-03-2021,100351,1373,97327.0,1651.0,9389.32126222658,1086657.0,1.3681976263315765,101672.8450623048
2526,Nebraska,03-03-2021,201608,2091,155933.0,43584.0,10422.206690625762,2392401.0,1.0371612237609618,123676.13243948536
2527,Nevada,03-03-2021,294684,4987,,289697.0,9567.177766320929,2738065.0,1.6923212661698632,88893.7118769309
2528,New Hampshire,03-03-2021,75990,1175,72600.0,2215.0,5588.687596114173,1467389.0,1.5462560863271484,107919.1828263506
2529,New Jersey,03-03-2021,799476,23449,,776027.0,9000.888294440898,10895827.0,2.933046145225122,122670.50130654714
2530,New Mexico,03-03-2021,185898,3753,150168.0,31977.0,8865.672880335022,2720382.0,2.01884904625117,129737.90423539544
2531,New York,03-03-2021,1663248,47935,,1615313.0,8549.83825326376,38627176.0,2.882011582157322,198560.9524138023
2532,North Carolina,03-03-2021,865554,11363,,854191.0,8252.73710622455,9561647.0,1.3128008188974922,91166.76601751092
2533,North Dakota,03-03-2021,100067,1478,98014.0,575.0,13131.083822576116,1416045.0,1.47701040302997,185817.55815143647
2534,Ohio,03-03-2021,972605,18575,916592.0,39263.0,8320.614931859596,10101222.0,1.7221790963443535,86415.73773857698
2535,Oklahoma,03-03-2021,426821,4534,408963.0,12249.0,10759.391463824222,3542049.0,1.0649542215311476,89514.15110194137
2536,Oregon,03-03-2021,156287,2252,,154035.0,3705.4704928258916,3760400.0,1.4409387856955471,89156.81560988748
2537,Pennsylvania,03-03-2021,940923,24134,844569.0,72220.0,7349.818844556107,10514461.0,2.564928267243972,82131.46410296088
2538,Rhode Island,03-03-2021,127285,2534,,124751.0,12015.262030601467,3041681.0,1.9908080292257533,287124.1248261924
2539,South Carolina,03-03-2021,519996,8620,230793.0,280583.0,10099.531650039216,5078144.0,1.6577050592696867,98629.3664786974
2540,South Dakota,03-03-2021,112833,1893,108947.0,1993.0,12754.405934942162,424345.0,1.677700672675547,47967.069797515185
2541,Tennessee,03-03-2021,777935,11459,752966.0,13510.0,11391.348353402622,6817121.0,1.4730022431179983,99823.50720599592
2542,Texas,03-03-2021,2675712,44463,2450229.0,181020.0,9227.903783989179,19707655.0,1.6617259256601606,67967.08470420333
2543,Utah,03-03-2021,372708,1955,355033.0,15720.0,11625.479809779168,2876176.0,0.5245393176427661,89713.46474283193
2544,Vermont,03-03-2021,15487,207,12842.0,2438.0,2481.934777696402,1083198.0,1.3366048944275843,173592.48320082563
2545,Virginia,03-03-2021,580108,9326,,570782.0,6796.399843993084,5946972.0,1.607631682376385,69673.23252399766
2546,Washington,03-03-2021,342236,5012,,337224.0,4494.298212726036,5301508.0,1.464486494699564,69620.255990465
2547,West Virginia,03-03-2021,132416,2309,123656.0,6451.0,7388.67961166132,2224809.0,1.743746979217013,124142.10441442582
2548,Wisconsin,03-03-2021,619087,7069,551329.0,60689.0,10632.786906644198,6970553.0,1.1418427458499372,119718.88388945242
2549,Wyoming,03-03-2021,54616,682,53375.0,559.0,9436.743100323278,643476.0,1.2487183243005713,111182.02913475213
2550,Alabama,03-04-2021,498076,10094,295690.0,192292.0,10158.213487763565,2311207.0,2.0265983504525416,47136.850842870495
2551,Alaska,03-04-2021,59185,303,,58835.0,8083.986631034318,1724484.0,0.512360918529541,235731.7731650138
2552,Arizona,03-04-2021,821108,16185,,804923.0,11280.94415540541,7775843.0,1.971117075951032,52174.2499399276
2553,Arkansas,03-04-2021,323756,5273,314207.0,4276.0,10728.198385315944,2719229.0,1.6286956844043046,90106.21630828244
2554,California,03-04-2021,3587567,54108,,3534101.0,9079.638470353844,49147685.0,1.490313630379586,124386.02859677117
2555,Colorado,03-04-2021,433021,5974,,427047.0,7519.375779684987,6310233.0,1.3796097648843821,109576.702248549
2556,Connecticut,03-04-2021,284500,7693,,276807.0,7979.72224956925,6478498.0,2.7040421792618634,181710.4205075216
2557,Delaware,03-04-2021,87643,1444,,86199.0,9000.435423778246,1413640.0,1.647593076457903,145172.75233013337
2558,Florida,03-04-2021,1930232,31387,,1898845.0,8987.129323727171,22079838.0,1.6260739641659656,102803.37262719998
2559,Georgia,03-04-2021,1017428,17750,,999678.0,9582.62659404264,7279616.0,1.7445951949425411,68562.927181106
2560,Hawaii,03-04-2021,28521,441,,27450.0,1969.8108303575464,1131093.0,1.5776263893868767,79886.67054649007
2561,Idaho,03-04-2021,172587,1876,95222.0,75489.0,9657.567016308863,643358.0,1.0869880118433022,36000.81698203478
2562,Illinois,03-04-2021,1193177,22902,,1170275.0,9415.986857768903,18389512.0,1.919413465060088,145121.30498055488
2563,Indiana,03-04-2021,664446,12663,,651783.0,9869.643278093004,8133596.0,1.9057982138503355,120815.97464372445
2564,Iowa,03-04-2021,338613,5536,318560.0,13529.0,10701.030405030633,1321446.0,1.6396890040725658,41883.25457121395
2565,Kansas,03-04-2021,297474,4772,,292702.0,10210.845792798167,1264760.0,1.6041738101481138,43413.10274141407
2566,Kentucky,03-04-2021,408440,4732,47992.0,355716.0,9142.119398622055,3954639.0,1.1585545000489668,88516.75133788887
2567,Louisiana,03-04-2021,432527,9686,415954.0,6887.0,9304.068969285367,5654985.0,2.2393977716998013,121644.12963878375
2568,Maine,03-04-2021,45231,705,12827.0,31699.0,3364.871017369284,1633308.0,1.5586655170126682,121506.7266175276
2569,Maryland,03-04-2021,384765,7922,9691.0,367152.0,6364.29648939408,7982350.0,2.0589190804776942,132033.9482076458
2570,Massachusetts,03-04-2021,586310,16296,508745.0,61269.0,8506.488861883701,16522351.0,2.7794170319455582,239714.8176794409
2571,Michigan,03-04-2021,652589,16589,541258.0,94742.0,6534.4782647834045,10538623.0,2.542028750101519,105524.92140420154
2572,Minnesota,03-04-2021,487374,6589,473728.0,7057.0,8641.946850432794,7023826.0,1.3519391678669772,124544.04826414205
2573,Mississippi,03-04-2021,296154,6764,278162.0,11228.0,9950.913075924624,1755528.0,2.283946865482148,58986.562836739686
2574,Missouri,03-04-2021,565588,8488,,488325.0,8094.807792449867,4524474.0,1.7084899147164023,73719.38212554183
2575,Montana,03-04-2021,100531,1375,97499.0,1657.0,9406.16292625784,1096640.0,1.3677373148581036,102606.9024624384
2576,Nebraska,03-04-2021,201973,2092,156048.0,43833.0,10441.07551250822,2403686.0,1.0357820104667457,124259.515055769
2577,Nevada,03-04-2021,295069,5005,,290064.0,9579.67713323611,2746308.0,1.6962134280456436,89161.32819246818
2578,New Hampshire,03-04-2021,76178,1178,72809.0,2191.0,5602.514063650289,1474441.0,1.546378219433432,108437.82244903511
2579,New Jersey,03-04-2021,802669,23491,,779178.0,9036.836636009812,10899020.0,2.9266110937385155,122706.44964811606
2580,New Mexico,03-04-2021,186156,3769,151708.0,30679.0,8877.977174104326,2738734.0,2.0246459958314533,130613.13058909427
2581,New York,03-04-2021,1670716,48049,,1622667.0,8588.227111735481,38897265.0,2.8759525855980312,199949.33061355707
2582,North Carolina,03-04-2021,868056,11399,,856657.0,8276.592750401314,9605697.0,1.3131641276599666,91586.76646754547
2583,North Dakota,03-04-2021,100184,1478,98071.0,635.0,13146.436904083921,1419620.0,1.4752854747265032,186286.6800863972
2584,Ohio,03-04-2021,974480,18602,919296.0,38434.0,8336.655516677929,10144547.0,1.7188654461866841,86786.38218511263
2585,Oklahoma,03-04-2021,427722,4534,409728.0,12379.0,10782.009774648337,3553402.0,1.0627201792607837,89801.06247935606
2586,Oregon,03-04-2021,156673,2284,,154389.0,3714.6223199787,3787438.0,1.4578134075430993,89797.87027972582
2587,Pennsylvania,03-04-2021,943933,24208,856709.0,63016.0,7373.330816016168,10569767.0,2.5645888002644246,82563.47509750242
2588,Rhode Island,03-04-2021,127727,2539,,125188.0,12056.985295852875,3065112.0,1.9878334259788453,289335.9298671558
2589,South Carolina,03-04-2021,521563,8660,230793.0,282110.0,10129.966434336808,5099813.0,1.6603938546254242,99050.22885326316
2590,South Dakota,03-04-2021,113065,1896,109113.0,2056.0,12780.630728902324,696656.0,1.6769115110776986,78748.53474615642
2591,Tennessee,03-04-2021,779449,11501,754465.0,13483.0,11413.51794521563,6834882.0,1.475529508665737,100083.58258260807
2592,Texas,03-04-2021,2683386,44757,2458818.0,179811.0,9254.369612014892,19764177.0,1.6679299959081548,68162.01583942215
2593,Utah,03-04-2021,373319,1966,355033.0,15720.0,11625.479809779168,2886369.0,0.5245393176427661,90031.40402962234
2594,Vermont,03-04-2021,15686,207,12990.0,2489.0,2513.82636552888,1094855.0,1.3196480938416422,175460.62510717337
2595,Virginia,03-04-2021,581408,9357,,572051.0,6811.630317968949,5972272.0,1.6093689801309925,69969.64097906643
2596,Washington,03-04-2021,343090,5032,,338058.0,4505.513078122043,5320381.0,1.4666705529161443,69868.09926285241
2597,West Virginia,03-04-2021,132677,2309,124050.0,6318.0,7403.243149138992,2234313.0,1.7403167090000529,124672.41805499214
2598,Wisconsin,03-04-2021,619942,7082,551885.0,60975.0,10647.471487010414,7008539.0,1.1423649309128918,120371.29145645961
2599,Wyoming,03-04-2021,54685,682,53481.0,522.0,9448.665161146522,646179.0,1.2471427265246409,111649.06290874096
2600,Alabama,03-05-2021,498887,10122,295690.0,193075.0,10174.753756996728,2316127.0,2.0289163678348,47237.19378322458
2601,Alaska,03-05-2021,59334,305,,58980.0,8104.081088654832,1731628.0,0.5144640296871047,236708.3364659727
2602,Arizona,03-05-2021,823384,16269,,807115.0,11312.213402444417,7827570.0,1.9758703108148807,52460.48170302541
2603,Arkansas,03-05-2021,324326,5283,314732.0,4311.0,10747.08629188642,2728103.0,1.6289165839309832,90400.27119057432
2604,California,03-05-2021,3592560,54495,,3538706.0,9092.275066376296,49294503.0,1.4990424655398935,124757.60475435664
2605,Colorado,03-05-2021,434654,5986,,428668.0,7547.732696897376,6343360.0,1.3771873720246448,110151.95001125248
2606,Connecticut,03-05-2021,285330,7704,,277626.0,8003.002282845672,6520366.0,2.700031542424561,182884.7439210364
2607,Delaware,03-05-2021,87874,1453,,86421.0,9024.15780414967,1417318.0,1.6535038805562512,145550.4619189044
2608,Florida,03-05-2021,1936207,31522,,1904685.0,9014.94882817496,22186763.0,1.6280284081195864,103301.21371725523
2609,Georgia,03-05-2021,1019509,17815,,1001694.0,9602.226453631924,7315477.0,1.7474097825521893,68900.68333907389
2610,Hawaii,03-05-2021,28650,443,,27537.0,1976.096709307056,1136395.0,1.5797562457557457,80261.13942503277
2611,Idaho,03-05-2021,172827,1876,95524.0,75427.0,9670.996857976626,644796.0,1.085478542125941,36081.284116694136
2612,Illinois,03-05-2021,1194629,22947,,1171682.0,9427.445352960714,18492848.0,1.920847392788891,145936.78367142339
2613,Indiana,03-05-2021,665285,12697,,652588.0,9882.105736607795,8171222.0,1.9085053773946503,121374.86911819119
2614,Iowa,03-05-2021,339148,5549,318996.0,14236.0,10737.669845676955,1323369.0,1.6379312889447757,41944.20409055901
2615,Kansas,03-05-2021,297989,4779,,293210.0,10228.523255646322,1270547.0,1.6037504740107855,43611.74250355437
2616,Kentucky,03-05-2021,409345,4754,48038.0,356553.0,9162.376028863348,3969899.0,1.1613675505991279,88858.31617488568
2617,Louisiana,03-05-2021,433045,9716,415954.0,7375.0,9315.211644138242,5674146.0,2.2436467341731228,122056.30105356355
2618,Maine,03-05-2021,45456,704,12833.0,31919.0,3381.60944850961,1644587.0,1.5487504399859204,122345.80557233533
2619,Maryland,03-05-2021,385678,7930,9701.0,368047.0,6379.398181842241,8024078.0,2.0561193534502875,132724.16006139922
2620,Massachusetts,03-05-2021,588209,16322,508745.0,61269.0,8506.488861883701,16628614.0,2.7794170319455582,241256.5362684645
2621,Michigan,03-05-2021,654380,16601,541258.0,96521.0,6552.411834874576,10584735.0,2.536905162138208,105986.64825179732
2622,Minnesota,03-05-2021,488170,6602,474175.0,7393.0,8656.06124654942,7058033.0,1.3523977302988712,125150.59493243533
2623,Mississippi,03-05-2021,296745,6783,278162.0,11800.0,9970.770952663997,1756119.0,2.2858009402011827,59006.42071347906
2624,Missouri,03-05-2021,566213,8504,,488699.0,8101.113365403227,4541067.0,1.7097747385358004,73989.73967596849
2625,Montana,03-05-2021,100656,1379,97541.0,1736.0,9417.858526279546,1096913.0,1.3700127165792402,102632.4456528858
2626,Nebraska,03-05-2021,202310,2112,156510.0,43688.0,10458.496863122982,2411545.0,1.0439424645346251,124665.78922336965
2627,Nevada,03-05-2021,295460,5020,,290440.0,9592.37129547984,2754332.0,1.6990455560820417,89421.83447851342
2628,New Hampshire,03-05-2021,76422,1178,73004.0,2240.0,5620.459053431207,1481488.0,1.5414409463243568,108956.09434651922
2629,New Jersey,03-05-2021,806370,23521,,782849.0,9078.504287793889,10993311.0,2.9168991901980483,123768.02342665492
2630,New Mexico,03-05-2021,186460,3787,153376.0,29297.0,8892.475256685213,2757994.0,2.030998605599056,131531.66042629132
2631,New York,03-05-2021,1678867,48153,,1630714.0,8630.12689553342,39194200.0,2.8681843171615142,201475.70925446504
2632,North Carolina,03-05-2021,870149,11446,,858703.0,8296.548730921682,9650184.0,1.3154069015766263,92010.93355087543
2633,North Dakota,03-05-2021,100278,1478,98164.0,636.0,13158.77185845771,1422537.0,1.4739025509084744,186669.4573407413
2634,Ohio,03-05-2021,976230,18627,921707.0,37022.0,8351.626729175043,10187678.0,1.7927127828483045,87155.36696580575
2635,Oklahoma,03-05-2021,428645,4534,410778.0,12246.0,10805.184066297177,3562618.0,1.0604409226350575,90033.96790120524
2636,Oregon,03-05-2021,156884,2293,,154591.0,3719.625002696944,3798067.0,1.461589454628898,90049.87745798279
2637,Pennsylvania,03-05-2021,946734,24255,859218.0,63261.0,7395.210228660561,10629284.0,2.5619656630056595,83028.37941822947
2638,Rhode Island,03-05-2021,128121,2541,,125580.0,12094.177527773818,3087981.0,1.9832814292738896,291494.6840595416
2639,South Carolina,03-05-2021,523258,8699,230793.0,283766.0,10162.887276317932,5126807.0,1.6624686101311397,99574.51511192892
2640,South Dakota,03-05-2021,113229,1896,109237.0,2096.0,12799.168945322437,698456.0,1.6744826855310917,78952.00297515768
2641,Tennessee,03-05-2021,780894,11534,755474.0,13886.0,11434.677165935442,6856581.0,1.4770250507751372,100401.322326829
2642,Texas,03-05-2021,2688975,45047,2470308.0,173620.0,9273.644763544176,19820052.0,1.6752480034213781,68354.71562322938
